statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label;value_q
73311;Turnover tax statistics (advance returns);JAHR;Year;2022;DINSG;Germany;DG;Germany;1448381915;EUR 1000;STR055;Turnover tax prior to deduction of input tax;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2022;DINSG;Germany;DG;Germany;986928543;EUR 1000;STR056;Turnover tax on supplies and services;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2022;DINSG;Germany;DG;Germany;195795539;EUR 1000;STR060;Turnover tax advance payments;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2022;DINSG;Germany;DG;Germany;3102699;number;STR040;Turnover taxpayers;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2010;DINSG;Germany;DG;Germany;5240997428;EUR 1000;STR042;Taxable turnover: supplies and services;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2010;DINSG;Germany;DG;Germany;5690969232;EUR 1000;STR041;Taxable turnover;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2010;DINSG;Germany;DG;Germany;-;EUR 1000;STR052;Taxable turnover: intra-Community acquisitions;
73311;Turnover tax statistics (advance returns);JAHR;Year;2010;DINSG;Germany;DG;Germany;704234416;EUR 1000;STR059;Deductible input tax;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2010;DINSG;Germany;DG;Germany;842545927;EUR 1000;STR055;Turnover tax prior to deduction of input tax;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2010;DINSG;Germany;DG;Germany;763073348;EUR 1000;STR056;Turnover tax on supplies and services;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2010;DINSG;Germany;DG;Germany;138801470;EUR 1000;STR060;Turnover tax advance payments;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2010;DINSG;Germany;DG;Germany;3165286;number;STR040;Turnover taxpayers;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2021;DINSG;Germany;DG;Germany;7692327058;EUR 1000;STR042;Taxable turnover: supplies and services;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2021;DINSG;Germany;DG;Germany;8409471857;EUR 1000;STR041;Taxable turnover;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2021;DINSG;Germany;DG;Germany;717144799;EUR 1000;STR052;Taxable turnover: intra-Community acquisitions;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2021;DINSG;Germany;DG;Germany;1036514830;EUR 1000;STR059;Deductible input tax;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2021;DINSG;Germany;DG;Germany;1227516295;EUR 1000;STR055;Turnover tax prior to deduction of input tax;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2021;DINSG;Germany;DG;Germany;866739220;EUR 1000;STR056;Turnover tax on supplies and services;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2021;DINSG;Germany;DG;Germany;191002448;EUR 1000;STR060;Turnover tax advance payments;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2021;DINSG;Germany;DG;Germany;3022411;number;STR040;Turnover taxpayers;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2020;DINSG;Germany;DG;Germany;6503460626;EUR 1000;STR042;Taxable turnover: supplies and services;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2020;DINSG;Germany;DG;Germany;7145724312;EUR 1000;STR041;Taxable turnover;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2020;DINSG;Germany;DG;Germany;642263686;EUR 1000;STR052;Taxable turnover: intra-Community acquisitions;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2020;DINSG;Germany;DG;Germany;809988429;EUR 1000;STR059;Deductible input tax;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2020;DINSG;Germany;DG;Germany;982952835;EUR 1000;STR055;Turnover tax prior to deduction of input tax;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2020;DINSG;Germany;DG;Germany;734996345;EUR 1000;STR056;Turnover tax on supplies and services;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2020;DINSG;Germany;DG;Germany;172965833;EUR 1000;STR060;Turnover tax advance payments;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2020;DINSG;Germany;DG;Germany;3025145;number;STR040;Turnover taxpayers;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2008;DINSG;Germany;DG;Germany;5412240352;EUR 1000;STR042;Taxable turnover: supplies and services;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2008;DINSG;Germany;DG;Germany;5878353441;EUR 1000;STR041;Taxable turnover;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2008;DINSG;Germany;DG;Germany;-;EUR 1000;STR052;Taxable turnover: intra-Community acquisitions;
73311;Turnover tax statistics (advance returns);JAHR;Year;2008;DINSG;Germany;DG;Germany;714885211;EUR 1000;STR059;Deductible input tax;e
73311;Turnover tax statistics (advance returns);JAHR;Year;2008;DINSG;Germany;DG;Germany;846042572;EUR 1000;STR055;Turnover tax prior to deduction of input tax;e
